               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,             0.12459,             0.12925,                   0,           0.0022222,            0.011299,           0.0040449,          0.00040449,            0.084519,             0.19403,                   0,            0.090076,            0.001076,            0.001076
                  12,             0.12456,             0.12029,                   0,                   0,                   0,                   0,                   0,            0.084659,              0.1901,                   0,            0.089171,           0.0011715,           0.0011715
                  13,             0.12599,             0.12666,                   0,                   0,                   0,                   0,                   0,            0.084386,             0.18894,                   0,            0.088267,           0.0012665,           0.0012665
                  14,              0.1212,             0.11868,                   0,           0.0022222,            0.011299,           0.0015334,          0.00021278,              0.0842,             0.18969,                   0,            0.087361,           0.0013612,           0.0013612
                  15,             0.12424,             0.13963,                   0,           0.0022222,            0.011299,           0.0013363,          0.00013363,             0.08459,             0.18503,                   0,            0.086455,           0.0014555,           0.0014555
                  16,             0.11864,             0.12285,                   0,           0.0055556,            0.028249,           0.0040935,          0.00056308,            0.084688,             0.18405,                   0,            0.085549,           0.0015493,           0.0015493
                  17,             0.11794,             0.10683,                   0,           0.0055556,            0.028249,           0.0040935,          0.00056308,            0.084688,             0.18405,                   0,            0.084643,           0.0016428,           0.0016428
                  18,             0.11869,             0.12056,                   0,           0.0055556,            0.028249,           0.0037328,           0.0007408,            0.084791,              0.1762,                   0,            0.083736,           0.0017358,           0.0017358
                  19,             0.11997,              0.1189,                   0,           0.0055556,            0.028249,           0.0037328,           0.0007408,            0.084791,              0.1762,                   0,            0.082829,           0.0018285,           0.0018285
                  20,             0.11856,              0.1217,                   0,           0.0033333,            0.016949,           0.0044574,           0.0005465,            0.084259,             0.17851,                   0,            0.081921,           0.0019208,           0.0019208
                  21,             0.11781,             0.12604,                   0,           0.0033333,            0.016949,           0.0044574,           0.0005465,            0.084259,             0.17851,                   0,            0.081013,           0.0020127,           0.0020127
                  22,             0.11579,              0.1055,                   0,           0.0011111,           0.0056497,           0.0010077,          0.00020153,            0.085254,              0.1627,                   0,            0.080104,           0.0021042,           0.0021042
                  23,             0.11804,             0.13155,                   0,           0.0011111,           0.0056497,           0.0010077,          0.00020153,            0.085254,              0.1627,                   0,            0.079195,           0.0021953,           0.0021953
                  24,             0.11362,             0.12267,                   0,             0.47285,            0.011299,            0.012854,            0.002688,            0.084261,             0.16968,                   0,            0.078286,            0.002286,            0.002286
                  25,               0.113,            0.091159,                   0,             0.47285,            0.011299,            0.012854,            0.002688,            0.084261,             0.16968,                   0,            0.077376,           0.0023762,           0.0023762
                  26,             0.11555,              0.1074,                   0,           0.0077778,            0.039548,           0.0098315,           0.0014854,            0.082906,             0.17774,                   0,            0.076466,           0.0024662,           0.0024662
                  27,             0.11206,             0.10137,                   0,           0.0077778,            0.039548,           0.0098315,           0.0014854,            0.082906,             0.17774,                   0,            0.075556,           0.0025557,           0.0025557
                  28,              0.1116,             0.10484,                   0,            0.016667,            0.084746,           0.0099301,           0.0014822,            0.082063,             0.17654,                   0,            0.074645,           0.0026448,           0.0026448
                  29,             0.11013,            0.073363,                   0,            0.016667,            0.084746,           0.0099301,           0.0014822,            0.082063,             0.17654,                   0,            0.073733,           0.0027335,           0.0027335
                  30,              0.1096,            0.088403,                   0,            0.016667,            0.084746,            0.011465,           0.0018643,            0.081554,             0.17139,                   0,            0.072822,           0.0028218,           0.0028218
                  31,              0.1067,            0.095762,                   0,            0.016667,            0.084746,            0.011465,           0.0018643,            0.081554,             0.17139,                   0,             0.07191,           0.0029097,           0.0029097
                  32,             0.11288,            0.088595,                   0,            0.040236,            0.079096,            0.015221,           0.0030544,            0.080329,              0.1644,                   0,            0.070997,           0.0029972,           0.0029972
                  33,             0.11395,            0.081046,                   0,            0.040236,            0.079096,            0.015221,           0.0030544,            0.080329,              0.1644,                   0,            0.070084,           0.0030844,           0.0030844
                  34,             0.10897,            0.087728,                   0,             0.07584,            0.073446,            0.022498,           0.0045493,            0.080529,             0.16796,                   0,            0.069171,           0.0031711,           0.0031711
                  35,             0.10539,             0.10074,                   0,             0.07584,            0.073446,            0.022498,           0.0045493,            0.080529,             0.16796,                   0,            0.068257,           0.0032574,           0.0032574
                  36,             0.10319,            0.081921,                   0,            0.061481,             0.10734,            0.036305,           0.0089586,            0.080368,             0.15615,                   0,            0.067343,           0.0033434,           0.0033434
                  37,             0.10234,            0.088739,                   0,            0.061481,             0.10734,            0.036305,           0.0089586,            0.080368,             0.15615,                   0,            0.066429,           0.0034289,           0.0034289
                  38,            0.099803,            0.097044,                   0,            0.031111,             0.15819,            0.020032,           0.0053417,            0.080697,             0.16204,                   0,            0.065514,           0.0035141,           0.0035141
                  39,            0.093502,            0.082138,                   0,            0.031111,             0.15819,            0.020032,           0.0053417,            0.080697,             0.16204,                   0,            0.064599,           0.0035988,           0.0035988
                  40,            0.097815,            0.091188,                   0,            0.042408,             0.10734,             0.02739,           0.0055631,            0.080033,             0.16986,                   0,            0.063683,           0.0036832,           0.0036832
                  41,             0.10741,            0.079176,                   0,            0.042408,             0.10734,             0.02739,           0.0055631,            0.080033,             0.16986,                   0,            0.062767,           0.0037672,           0.0037672
                  42,             0.11249,             0.09634,                   0,            0.051653,            0.067797,            0.022592,           0.0056229,            0.081078,             0.16455,                   0,            0.061851,           0.0038507,           0.0038507
                  43,             0.10737,            0.085058,                   0,            0.051653,            0.067797,            0.022592,           0.0056229,            0.081078,             0.16455,                   0,            0.060934,           0.0039339,           0.0039339
                  44,             0.11081,             0.07987,                   0,             0.10371,             0.18644,            0.057616,            0.013561,            0.077219,             0.15883,                   0,            0.060017,           0.0040167,           0.0040167
                  45,            0.096906,            0.098433,                   0,             0.10371,             0.18644,            0.057616,            0.013561,            0.077219,             0.15883,                   0,            0.059099,           0.0040991,           0.0040991
                  46,            0.095909,            0.083852,                   0,            0.057655,            0.090395,             0.03796,           0.0083597,            0.079768,             0.15371,                   0,            0.058181,            0.004181,            0.004181
                  47,             0.10644,            0.090558,                   0,            0.057655,            0.090395,             0.03796,           0.0083597,            0.079768,             0.15371,                   0,            0.057263,           0.0042626,           0.0042626
                  48,             0.10643,             0.11082,                   0,             0.14398,             0.14124,            0.069099,            0.017169,            0.076103,             0.15187,                   0,            0.056344,           0.0043438,           0.0043438
                  49,            0.097634,            0.090646,                   0,             0.14398,             0.14124,            0.069099,            0.017169,            0.076103,             0.15187,                   0,            0.055425,           0.0044246,           0.0044246
                  50,             0.10491,             0.09911,                   0,             0.15698,             0.11299,            0.062526,             0.01501,            0.074641,             0.15559,                   0,            0.054505,            0.004505,            0.004505
                  51,            0.090843,            0.089897,                   0,             0.15698,             0.11299,            0.062526,             0.01501,            0.074641,             0.15559,                   0,            0.053585,            0.004585,            0.004585
                  52,            0.091357,             0.09886,                   0,             0.15698,             0.11299,            0.062526,             0.01501,            0.074641,             0.15559,                   0,            0.052665,           0.0046646,           0.0046646
                  53,            0.092813,             0.10902,                   0,             0.14705,             0.22034,             0.10876,            0.024258,            0.071393,             0.14814,                   0,            0.051744,           0.0047438,           0.0047438
                  54,            0.091597,            0.099372,                   0,             0.14705,             0.22034,             0.10876,            0.024258,            0.071393,             0.14814,                   0,            0.050823,           0.0048226,           0.0048226
                  55,             0.09162,             0.08691,                   0,             0.14705,             0.22034,             0.10876,            0.024258,            0.071393,             0.14814,                   0,            0.049901,           0.0049011,           0.0049011
                  56,            0.090746,            0.084205,                   0,            0.086401,             0.16949,            0.057481,            0.013165,            0.074479,             0.15608,                   0,            0.048979,           0.0049791,           0.0049791
                  57,            0.088461,             0.10012,                   0,            0.086401,             0.16949,            0.057481,            0.013165,            0.074479,             0.15608,                   0,            0.048057,           0.0050567,           0.0050567
                  58,            0.089401,            0.075901,                   0,            0.086401,             0.16949,            0.057481,            0.013165,            0.074479,             0.15608,                   0,            0.047134,           0.0051339,           0.0051339
                  59,            0.088601,            0.099065,                   0,            0.086464,             0.23164,            0.064772,            0.014934,            0.074073,             0.17288,                   0,            0.046211,           0.0052108,           0.0052108
                  60,            0.094794,            0.099535,                   0,            0.086464,             0.23164,            0.064772,            0.014934,            0.074073,             0.17288,                   0,            0.045287,           0.0052872,           0.0052872
                  61,            0.097385,             0.11272,                   0,            0.086464,             0.23164,            0.064772,            0.014934,            0.074073,             0.17288,                   0,            0.044363,           0.0053632,           0.0053632
                  62,             0.09703,             0.10292,                   0,              0.1103,             0.19774,            0.060155,            0.014909,            0.074522,             0.18353,                   0,            0.043439,           0.0054389,           0.0054389
                  63,            0.081054,             0.10412,                   0,              0.1103,             0.19774,            0.060155,            0.014909,            0.074522,             0.18353,                   0,            0.042514,           0.0055141,           0.0055141
                  64,            0.079775,             0.10441,                   0,              0.1103,             0.19774,            0.060155,            0.014909,            0.074522,             0.18353,                   0,            0.041589,            0.005589,            0.005589
                  65,            0.080565,             0.10896,                   0,            0.061111,             0.31073,            0.043897,            0.010557,            0.074921,             0.18704,                   0,            0.040663,           0.0056635,           0.0056635
                  66,            0.099911,             0.08733,                   0,            0.061111,             0.31073,            0.043897,            0.010557,            0.074921,             0.18704,                   0,            0.039738,           0.0057375,           0.0057375
                  67,            0.097003,            0.099332,                   0,            0.061111,             0.31073,            0.043897,            0.010557,            0.074921,             0.18704,                   0,            0.038811,           0.0058112,           0.0058112
                  68,             0.09862,            0.075872,                   0,              0.1348,             0.19277,            0.083846,            0.021619,             0.07355,             0.19321,                   0,            0.037884,           0.0058844,           0.0058844
                  69,            0.087257,            0.095121,                   0,              0.1348,             0.19277,            0.083846,            0.021619,             0.07355,             0.19321,                   0,            0.036957,           0.0059573,           0.0059573
                  70,             0.08582,              0.1071,                   0,              0.1348,             0.19277,            0.083846,            0.021619,             0.07355,             0.19321,                   0,             0.03603,           0.0060298,           0.0060298
                  71,            0.088086,            0.079185,                   0,            0.055556,             0.28249,            0.036151,           0.0074899,            0.077601,             0.18143,                   0,            0.035102,           0.0061019,           0.0061019
                  72,            0.091953,            0.078591,                   0,            0.055556,             0.28249,            0.036151,           0.0074899,            0.077601,             0.18143,                   0,            0.034174,           0.0061736,           0.0061736
                  73,            0.095144,            0.077163,                   0,            0.055556,             0.28249,            0.036151,           0.0074899,            0.077601,             0.18143,                   0,            0.033245,           0.0062449,           0.0062449
                  74,            0.093353,            0.078064,                   0,            0.051111,             0.25989,            0.032285,           0.0067523,            0.077557,             0.17296,                   0,            0.032316,           0.0063158,           0.0063158
                  75,            0.093711,            0.097576,                   0,            0.051111,             0.25989,            0.032285,           0.0067523,            0.077557,             0.17296,                   0,            0.031386,           0.0063862,           0.0063862
                  76,            0.092997,             0.07267,                   0,            0.051111,             0.25989,            0.032285,           0.0067523,            0.077557,             0.17296,                   0,            0.030456,           0.0064564,           0.0064564
                  77,             0.09218,            0.071235,                   0,             0.17234,             0.21469,             0.10071,            0.021664,            0.074605,              0.1903,                   0,            0.029526,           0.0065261,           0.0065261
                  78,             0.10204,            0.081678,                   0,             0.17234,             0.21469,             0.10071,            0.021664,            0.074605,              0.1903,                   0,            0.028595,           0.0065954,           0.0065954
                  79,             0.10228,            0.078693,                   0,             0.17234,             0.21469,             0.10071,            0.021664,            0.074605,              0.1903,                   0,            0.027664,           0.0066643,           0.0066643
                  80,             0.10204,            0.073775,                   0,             0.13232,             0.25989,            0.086312,            0.022971,            0.073328,             0.19712,                   0,            0.026733,           0.0067328,           0.0067328
                  81,            0.092307,            0.096568,                   0,             0.13232,             0.25989,            0.086312,            0.022971,            0.073328,             0.19712,                   0,            0.025801,           0.0068009,           0.0068009
                  82,            0.093199,             0.10256,                   0,             0.13232,             0.25989,            0.086312,            0.022971,            0.073328,             0.19712,                   0,            0.024869,           0.0068686,           0.0068686
                  83,            0.091189,            0.088959,                   0,            0.093617,             0.25424,            0.070998,            0.015694,            0.073088,             0.18184,                   0,            0.023936,            0.006936,            0.006936
                  84,            0.093194,            0.076707,                   0,            0.093617,             0.25424,            0.070998,            0.015694,            0.073088,             0.18184,                   0,            0.023003,           0.0070029,           0.0070029
                  85,            0.091657,            0.071024,                   0,            0.093617,             0.25424,            0.070998,            0.015694,            0.073088,             0.18184,                   0,            0.022069,           0.0070694,           0.0070694
                  86,            0.092436,            0.081452,                   0,            0.093617,             0.25424,            0.070998,            0.015694,            0.073088,             0.18184,                   0,            0.021136,           0.0071356,           0.0071356
                  87,            0.091527,            0.087285,                   0,            0.094657,             0.28814,            0.068973,            0.016273,            0.072559,             0.18668,                   0,            0.020201,           0.0072013,           0.0072013
                  88,            0.090344,            0.090299,                   0,            0.094657,             0.28814,            0.068973,            0.016273,            0.072559,             0.18668,                   0,            0.019267,           0.0072667,           0.0072667
                  89,            0.088054,            0.086714,                   0,            0.094657,             0.28814,            0.068973,            0.016273,            0.072559,             0.18668,                   0,            0.018332,           0.0073316,           0.0073316
                  90,            0.087849,            0.074039,                   0,            0.094657,             0.28814,            0.068973,            0.016273,            0.072559,             0.18668,                   0,            0.017396,           0.0073962,           0.0073962
                  91,            0.090721,            0.080415,                   0,             0.20108,             0.22599,             0.13799,            0.031088,             0.06574,             0.19574,                   0,             0.01646,           0.0074604,           0.0074604
                  92,            0.081937,             0.10308,                   0,             0.20108,             0.22599,             0.13799,            0.031088,             0.06574,             0.19574,                   0,            0.015524,           0.0075241,           0.0075241
                  93,            0.083902,            0.073846,                   0,             0.20108,             0.22599,             0.13799,            0.031088,             0.06574,             0.19574,                   0,            0.014587,           0.0075875,           0.0075875
                  94,            0.083706,             0.11055,                   0,             0.20108,             0.22599,             0.13799,            0.031088,             0.06574,             0.19574,                   0,             0.01365,           0.0076505,           0.0076505
                  95,            0.084251,             0.11462,                   0,            0.072222,             0.36723,            0.049803,            0.010608,            0.070072,             0.17729,                   0,            0.012713,           0.0077131,           0.0077131
                  96,            0.078715,             0.12241,                   0,            0.072222,             0.36723,            0.049803,            0.010608,            0.070072,             0.17729,                   0,            0.011775,           0.0077752,           0.0077752
                  97,            0.081164,             0.12087,                   0,            0.072222,             0.36723,            0.049803,            0.010608,            0.070072,             0.17729,                   0,            0.010837,            0.007837,            0.007837
                  98,            0.080063,            0.091338,                   0,            0.072222,             0.36723,            0.049803,            0.010608,            0.070072,             0.17729,                   0,           0.0098984,           0.0078984,           0.0078984
                  99,            0.081261,             0.11393,                   0,             0.14379,             0.36723,             0.11153,            0.024409,            0.066797,             0.18143,                   0,           0.0089594,           0.0079594,           0.0079594
                 100,            0.085466,            0.096508,                   0,             0.14379,             0.36723,             0.11153,            0.024409,            0.066797,             0.18143,                   0,             0.00802,             0.00802,             0.00802
                 101,            0.080879,            0.072039,                   0,             0.14379,             0.36723,             0.11153,            0.024409,            0.066797,             0.18143,                   0,             0.00802,             0.00802,             0.00802
                 102,            0.083349,            0.090599,                   0,             0.14379,             0.36723,             0.11153,            0.024409,            0.066797,             0.18143,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,            0.083052,            0.098409,                   0,             0.18803,             0.32768,             0.13171,            0.035069,            0.065565,             0.17662,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,            0.073887,            0.093752,                   0,             0.18803,             0.32768,             0.13171,            0.035069,            0.065565,             0.17662,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,            0.073819,             0.10217,                   0,             0.18803,             0.32768,             0.13171,            0.035069,            0.065565,             0.17662,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,            0.073867,            0.090234,                   0,             0.18803,             0.32768,             0.13171,            0.035069,            0.065565,             0.17662,                   0,            0.007921,            0.007921,            0.007921
                 107,            0.074993,            0.086573,                   0,             0.19464,             0.29222,             0.12826,              0.0286,            0.069401,             0.16953,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.087693,            0.084177,                   0,             0.19464,             0.29222,             0.12826,              0.0286,            0.069401,             0.16953,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,            0.083752,            0.083163,                   0,             0.19464,             0.29222,             0.12826,              0.0286,            0.069401,             0.16953,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.085394,            0.088989,                   0,             0.19464,             0.29222,             0.12826,              0.0286,            0.069401,             0.16953,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.085681,            0.093786,                   0,            0.094048,             0.42053,            0.083215,            0.019946,             0.06714,             0.16281,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.086459,             0.10242,                   0,            0.094048,             0.42053,            0.083215,            0.019946,             0.06714,             0.16281,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.085669,            0.089985,                   0,            0.094048,             0.42053,            0.083215,            0.019946,             0.06714,             0.16281,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.085326,            0.086507,                   0,            0.094048,             0.42053,            0.083215,            0.019946,             0.06714,             0.16281,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.082018,            0.098147,                   0,             0.21206,             0.40113,             0.17891,            0.052303,            0.058436,             0.16671,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.071316,            0.093746,                   0,             0.21206,             0.40113,             0.17891,            0.052303,            0.058436,             0.16671,                   0,            0.007723,            0.007723,            0.007723
                 117,            0.071407,             0.10581,                   0,             0.21206,             0.40113,             0.17891,            0.052303,            0.058436,             0.16671,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,            0.068568,             0.10932,                   0,             0.21206,             0.40113,             0.17891,            0.052303,            0.058436,             0.16671,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,            0.072487,            0.098264,                   0,             0.36222,             0.46328,             0.30944,            0.081622,            0.068018,             0.14692,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,            0.070993,            0.072184,                   0,             0.36222,             0.46328,             0.30944,            0.081622,            0.068018,             0.14692,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.070985,             0.09741,                   0,             0.36222,             0.46328,             0.30944,            0.081622,            0.068018,             0.14692,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.072898,            0.082818,                   0,             0.36222,             0.46328,             0.30944,            0.081622,            0.068018,             0.14692,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,            0.070418,            0.096961,                   0,             0.25549,             0.61017,             0.26224,            0.068351,            0.056913,             0.16117,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,             0.06596,            0.087564,                   0,             0.25549,             0.61017,             0.26224,            0.068351,            0.056913,             0.16117,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.075118,            0.099847,                   0,             0.25549,             0.61017,             0.26224,            0.068351,            0.056913,             0.16117,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,            0.069639,             0.10971,                   0,             0.25549,             0.61017,             0.26224,            0.068351,            0.056913,             0.16117,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.070953,             0.10146,                   0,             0.35503,             0.57224,             0.38437,             0.11596,            0.059183,             0.15567,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.079439,            0.075095,                   0,             0.35503,             0.57224,             0.38437,             0.11596,            0.059183,             0.15567,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.078891,             0.07411,                   0,             0.35503,             0.57224,             0.38437,             0.11596,            0.059183,             0.15567,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,             0.08149,            0.088624,                   0,             0.35503,             0.57224,             0.38437,             0.11596,            0.059183,             0.15567,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.079897,            0.092989,                   0,              0.3709,              0.5396,             0.37262,              0.1011,            0.051608,             0.16748,                   0,            0.007426,            0.007426,            0.007426
                 132,             0.06469,            0.097602,                   0,              0.3709,              0.5396,             0.37262,              0.1011,            0.051608,             0.16748,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.066737,            0.096976,                   0,              0.3709,              0.5396,             0.37262,              0.1011,            0.051608,             0.16748,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,            0.069071,             0.11668,                   0,              0.3709,              0.5396,             0.37262,              0.1011,            0.051608,             0.16748,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.061485,            0.081561,                   0,             0.45822,             0.56497,             0.48456,             0.14269,            0.056871,             0.16139,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.068321,             0.11538,                   0,             0.45822,             0.56497,             0.48456,             0.14269,            0.056871,             0.16139,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.070951,            0.084045,                   0,             0.45822,             0.56497,             0.48456,             0.14269,            0.056871,             0.16139,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,              0.0699,            0.091428,                   0,             0.45822,             0.56497,             0.48456,             0.14269,            0.056871,             0.16139,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.071256,            0.076887,                   0,             0.48051,             0.59322,             0.52707,             0.15291,            0.053181,             0.16525,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,             0.06998,            0.091076,                   0,             0.48051,             0.59322,             0.52707,             0.15291,            0.053181,             0.16525,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.068771,             0.10218,                   0,             0.48051,             0.59322,             0.52707,             0.15291,            0.053181,             0.16525,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.067349,             0.09966,                   0,             0.48051,             0.59322,             0.52707,             0.15291,            0.053181,             0.16525,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.066047,            0.089048,                   0,             0.28885,             0.42938,             0.27446,             0.07546,            0.055428,             0.17434,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.064002,            0.075441,                   0,             0.28885,             0.42938,             0.27446,             0.07546,            0.055428,             0.17434,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,             0.06607,            0.092635,                   0,             0.28885,             0.42938,             0.27446,             0.07546,            0.055428,             0.17434,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.061566,              0.1169,                   0,             0.28885,             0.42938,             0.27446,             0.07546,            0.055428,             0.17434,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.066657,            0.084895,                   0,             0.53616,             0.56497,             0.51559,             0.14511,            0.054513,             0.17136,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.068892,             0.10189,                   0,             0.53616,             0.56497,             0.51559,             0.14511,            0.054513,             0.17136,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.064085,            0.084618,                   0,             0.53616,             0.56497,             0.51559,             0.14511,            0.054513,             0.17136,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.064987,             0.08036,                   0,             0.53616,             0.56497,             0.51559,             0.14511,            0.054513,             0.17136,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.067172,              0.1032,                   0,             0.44868,             0.49718,             0.43427,             0.12237,            0.056557,              0.1757,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.061489,            0.087703,                   0,             0.44868,             0.49718,             0.43427,             0.12237,            0.056557,              0.1757,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.059639,            0.094364,                   0,             0.44868,             0.49718,             0.43427,             0.12237,            0.056557,              0.1757,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.060593,            0.084435,                   0,             0.44868,             0.49718,             0.43427,             0.12237,            0.056557,              0.1757,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.061674,            0.087082,                   0,             0.51452,             0.58192,             0.51248,             0.14688,             0.05534,             0.16478,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.061634,            0.092344,                   0,             0.51452,             0.58192,             0.51248,             0.14688,             0.05534,             0.16478,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.068898,            0.097636,                   0,             0.51452,             0.58192,             0.51248,             0.14688,             0.05534,             0.16478,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.068168,             0.12039,                   0,             0.51452,             0.58192,             0.51248,             0.14688,             0.05534,             0.16478,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,             0.06469,            0.094593,                   0,             0.30995,             0.63441,             0.34104,             0.10038,            0.052503,             0.17695,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,             0.05342,            0.096713,                   0,             0.30995,             0.63441,             0.34104,             0.10038,            0.052503,             0.17695,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.051906,            0.084965,                   0,             0.30995,             0.63441,             0.34104,             0.10038,            0.052503,             0.17695,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.053164,            0.090503,                   0,             0.30995,             0.63441,             0.34104,             0.10038,            0.052503,             0.17695,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.053006,            0.075793,                   0,             0.58291,             0.63277,             0.62623,              0.2103,            0.046662,             0.18684,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.052523,            0.091274,                   0,             0.58291,             0.63277,             0.62623,              0.2103,            0.046662,             0.18684,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.056934,             0.10293,                   0,             0.58291,             0.63277,             0.62623,              0.2103,            0.046662,             0.18684,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,             0.05061,             0.10401,                   0,             0.58291,             0.63277,             0.62623,              0.2103,            0.046662,             0.18684,                   0,            0.006733,            0.006733,            0.006733
                 167,             0.05554,             0.10262,                   0,             0.45947,             0.58192,             0.49358,              0.1406,            0.052974,              0.1697,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.058365,            0.091889,                   0,             0.45947,             0.58192,             0.49358,              0.1406,            0.052974,              0.1697,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.060141,            0.080428,                   0,             0.45947,             0.58192,             0.49358,              0.1406,            0.052974,              0.1697,                   0,           0.0066736,           0.0066736,           0.0066736
