               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,             0.04525,            0.090457,                   0,             0.65044,             0.68776,             0.69293,             0.26293,            0.045936,            0.083856,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.047305,            0.085914,                   0,             0.71575,             0.69087,             0.68765,             0.23842,              0.0492,            0.078083,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.044304,            0.077353,                   0,             0.61649,             0.69388,             0.67761,             0.26446,            0.046449,            0.077985,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.043386,            0.089211,                   0,             0.68768,             0.68404,             0.67997,             0.27115,            0.046847,            0.073538,                   0,            0.007921,            0.007921,            0.007921
                  23,             0.04295,            0.076076,                   0,             0.73669,             0.73469,             0.68976,             0.27997,            0.045662,            0.075139,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.038972,            0.074026,                   0,             0.75194,             0.75283,             0.72734,              0.2945,            0.045618,            0.078238,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.042029,            0.079009,                   0,              0.6733,             0.75283,             0.69339,             0.28043,            0.045103,            0.079505,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.039557,            0.079971,                   0,              0.7048,             0.76644,             0.75084,              0.3162,              0.0466,            0.080334,                   0,            0.007525,            0.007525,            0.007525
                  27,             0.03998,            0.081981,                   0,             0.78052,             0.77413,             0.76852,             0.31063,            0.046347,             0.07622,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.039939,            0.074066,                   0,             0.76898,              0.7551,             0.73074,              0.2874,            0.048172,            0.075156,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.042322,             0.10782,                   0,             0.78846,              0.7619,             0.75161,             0.31305,            0.043605,            0.079256,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.037943,            0.086481,                   0,             0.79501,             0.76509,             0.75313,             0.33864,            0.043563,            0.080194,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.040062,            0.075679,                   0,             0.79338,             0.74603,             0.75279,             0.34701,             0.04402,             0.07824,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.036961,            0.071918,                   0,             0.75146,             0.75283,             0.76249,              0.3311,            0.046193,            0.077285,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.035021,            0.077822,                   0,             0.76664,             0.80045,             0.78426,             0.34464,            0.046929,            0.079262,                   0,            0.006832,            0.006832,            0.006832
                  34,             0.03726,            0.081989,                   0,             0.72214,              0.7619,             0.72638,             0.28685,            0.048288,            0.085697,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.039424,            0.081439,                   0,             0.81748,             0.79365,             0.82741,             0.38243,            0.041072,            0.077093,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.033259,            0.068252,                   0,             0.81989,             0.81179,             0.82442,             0.39799,            0.040937,            0.075125,                   0,            0.006535,            0.006535,            0.006535
                  37,             0.03303,            0.064315,                   0,             0.81141,             0.78912,              0.8187,             0.39451,             0.04089,            0.076227,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.035419,            0.087427,                   0,             0.77857,             0.81633,             0.81695,             0.37342,            0.041872,            0.078029,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.036088,             0.07811,                   0,             0.83435,             0.82232,             0.82783,             0.38043,            0.042102,            0.076922,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.033152,            0.075159,                   0,             0.83556,             0.80655,             0.82785,             0.38232,            0.041602,            0.079149,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.033636,            0.085278,                   0,             0.80485,             0.81364,             0.84452,             0.39236,            0.042522,            0.076951,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.034767,            0.069931,                   0,             0.83576,             0.78685,             0.83365,             0.40189,             0.04189,            0.074487,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.031916,             0.06491,                   0,             0.83442,             0.79138,             0.81294,             0.33475,            0.042984,            0.083133,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.033987,            0.074776,                   0,             0.82652,             0.77778,             0.81801,             0.36368,            0.042821,            0.079961,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.032808,            0.070803,                   0,             0.81386,             0.80726,             0.81979,             0.35944,            0.042427,            0.081466,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.033223,             0.07779,                   0,             0.81273,              0.8254,             0.82244,             0.38115,            0.042798,            0.079775,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.031435,            0.063529,                   0,             0.78939,              0.8244,              0.8219,             0.38934,            0.041903,            0.077382,                   0,            0.005446,            0.005446,            0.005446
                  48,             0.03364,              0.0656,                   0,             0.79998,              0.8254,             0.82937,             0.38951,            0.041787,            0.077892,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.033165,            0.072284,                   0,             0.80776,             0.78231,             0.82089,             0.35758,            0.041227,            0.078501,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.033342,            0.074396,                   0,             0.82083,             0.72719,             0.79947,             0.38026,            0.041599,            0.079519,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.033445,            0.066009,                   0,             0.79148,             0.75057,             0.79447,             0.37354,            0.043789,            0.079726,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.033944,            0.074823,                   0,             0.79201,             0.75737,             0.79624,             0.34664,            0.045745,            0.079281,                   0,            0.004951,            0.004951,            0.004951
                  53,              0.0329,            0.071813,                   0,             0.80269,             0.77098,             0.81483,              0.3794,            0.042936,            0.078263,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.032827,            0.061568,                   0,             0.81295,             0.75886,             0.80435,             0.36483,            0.042907,            0.078665,                   0,            0.004753,            0.004753,            0.004753
                  55,             0.03184,            0.066384,                   0,             0.81156,             0.74376,              0.8112,             0.38869,            0.042559,             0.08051,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.032638,            0.067809,                   0,             0.83914,             0.75705,             0.82839,             0.39083,            0.042195,            0.079056,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.031791,            0.066269,                   0,             0.78389,             0.78685,             0.82301,             0.39679,             0.04168,            0.078354,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.031023,            0.064537,                   0,             0.77758,             0.80067,             0.81646,             0.38445,            0.042054,            0.079513,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.028915,            0.065022,                   0,             0.82302,             0.79592,             0.82424,             0.39865,            0.041546,            0.079512,                   0,            0.004258,            0.004258,            0.004258
                  60,             0.02954,            0.059162,                   0,             0.81826,             0.75549,             0.80727,             0.39228,            0.042471,            0.079198,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.033359,            0.063716,                   0,             0.82913,             0.75964,             0.80768,             0.39034,            0.042248,            0.079692,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.031486,             0.07343,                   0,             0.82503,             0.75057,             0.79005,               0.344,            0.044015,            0.082115,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.031065,              0.0654,                   0,             0.80644,             0.76527,             0.79263,              0.3644,            0.042847,            0.082785,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.030598,            0.071779,                   0,             0.82171,             0.78685,             0.80727,             0.37939,            0.042474,            0.081448,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.029545,            0.064326,                   0,             0.83332,             0.79355,             0.80847,             0.39572,            0.042389,            0.081244,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.029245,            0.065942,                   0,             0.82903,             0.78231,             0.80313,             0.38573,            0.042994,            0.080069,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.030575,            0.076662,                   0,              0.7996,             0.77778,             0.79949,             0.38637,            0.043421,            0.082547,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.031213,            0.085305,                   0,             0.79625,             0.78868,             0.80687,             0.38109,            0.043458,            0.082449,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.028805,            0.059149,                   0,             0.83124,              0.7619,               0.816,             0.39196,            0.043283,            0.081757,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.029264,            0.065613,                   0,             0.83327,             0.77098,             0.81448,              0.3986,            0.043332,            0.081649,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.027786,            0.064544,                   0,             0.82607,             0.78231,             0.82067,             0.39842,            0.042413,            0.082087,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.031124,             0.07363,                   0,              0.8255,             0.76871,             0.81216,             0.37929,            0.042706,            0.082851,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.029266,            0.063076,                   0,             0.83096,             0.78028,             0.81079,             0.39051,             0.04174,            0.081398,                   0,            0.002872,            0.002872,            0.002872
                  74,             0.02951,            0.072905,                   0,             0.81708,             0.77778,             0.80929,             0.38033,            0.041913,            0.082711,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.028602,            0.066407,                   0,             0.82847,             0.80045,             0.81714,              0.3855,            0.042318,            0.084438,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.029657,            0.076784,                   0,             0.83056,             0.76644,             0.81241,             0.37923,            0.042876,            0.085574,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.030389,            0.077844,                   0,             0.84582,             0.76417,             0.81765,              0.3681,            0.043195,            0.084834,                   0,            0.002476,            0.002476,            0.002476
                  78,             0.02622,            0.062254,                   0,             0.84723,             0.77098,             0.82772,              0.3941,            0.042533,            0.083959,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.028817,            0.065711,                   0,             0.84504,             0.79592,             0.82906,             0.39142,            0.042836,            0.084804,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.028463,             0.06636,                   0,             0.83765,             0.79559,             0.83051,             0.40046,            0.042697,            0.082582,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.028301,            0.061077,                   0,             0.82327,             0.79819,             0.83262,              0.3947,            0.042496,            0.082871,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.026806,            0.057853,                   0,             0.84201,              0.7619,             0.82347,             0.40391,            0.042718,            0.083072,                   0,            0.001981,            0.001981,            0.001981
                  83,             0.02978,            0.062494,                   0,             0.82767,             0.76238,             0.81081,             0.39492,            0.043038,            0.083917,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.030138,            0.060167,                   0,              0.8258,             0.76871,             0.80808,             0.38963,            0.042899,            0.083444,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.028655,            0.056923,                   0,             0.87525,             0.72789,             0.79962,             0.39766,            0.042388,            0.083993,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.031141,            0.075644,                   0,              0.8601,             0.73886,             0.79943,             0.39313,             0.04222,            0.083287,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.026942,            0.062156,                   0,             0.85721,             0.74869,             0.80252,             0.39463,             0.04237,            0.082532,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.029023,            0.094352,                   0,              0.8574,              0.7483,             0.80882,             0.39652,            0.042277,            0.082507,                   0,            0.001387,            0.001387,            0.001387
                  89,             0.02651,            0.064837,                   0,             0.84119,             0.77778,             0.81963,             0.39519,            0.042437,            0.082027,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.027869,             0.06654,                   0,             0.83508,             0.78912,             0.82248,             0.40191,            0.042354,             0.08189,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.027327,            0.068083,                   0,             0.83056,             0.78912,             0.81795,             0.39722,            0.042718,            0.081364,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.027492,            0.058888,                   0,             0.81935,             0.78163,             0.81151,             0.40609,            0.042486,            0.081714,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.027169,            0.060137,                   0,             0.82332,             0.78005,             0.81425,             0.40131,            0.042621,            0.082438,                   0,            0.000892,            0.000892,            0.000892
                  94,             0.02896,            0.077492,                   0,             0.83543,             0.77126,             0.81507,               0.392,             0.04263,            0.082613,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.027757,            0.060116,                   0,              0.8337,             0.77551,             0.80928,             0.39666,            0.042527,            0.082306,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.027847,            0.057439,                   0,             0.84085,             0.77778,             0.81926,             0.39585,            0.042525,            0.082756,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.026234,              0.0704,                   0,             0.84463,             0.77659,             0.82342,             0.39715,            0.042758,            0.082952,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.026312,            0.059403,                   0,             0.84307,             0.77324,             0.82349,             0.39793,             0.04283,            0.083194,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.025984,            0.057642,                   0,             0.84145,             0.77021,             0.81845,             0.40188,            0.042847,            0.083372,                   0,            0.000298,            0.000298,            0.000298
