               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,            0.061174,            0.090208,                   0,             0.32171,             0.20635,             0.17317,            0.039352,            0.037655,             0.04363,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.062152,            0.061875,                   0,             0.32171,             0.20635,             0.17317,            0.039352,            0.037655,             0.04363,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.045984,            0.073389,                   0,             0.32171,             0.20635,             0.17317,            0.039352,            0.037655,             0.04363,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.059265,            0.081981,                   0,             0.33898,              0.2381,             0.19526,            0.043417,             0.03756,            0.043037,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.067291,            0.086916,                   0,             0.33898,              0.2381,             0.19526,            0.043417,             0.03756,            0.043037,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.060398,            0.056373,                   0,             0.33898,              0.2381,             0.19526,            0.043417,             0.03756,            0.043037,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.064112,            0.071439,                   0,             0.33898,              0.2381,             0.19526,            0.043417,             0.03756,            0.043037,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.035145,            0.065535,                   0,             0.37291,             0.27513,             0.21105,            0.053188,            0.037044,            0.043262,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,             0.06125,            0.065399,                   0,             0.37291,             0.27513,             0.21105,            0.053188,            0.037044,            0.043262,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.039249,            0.056954,                   0,             0.37291,             0.27513,             0.21105,            0.053188,            0.037044,            0.043262,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.067738,            0.076296,                   0,             0.37291,             0.27513,             0.21105,            0.053188,            0.037044,            0.043262,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.047638,            0.070807,                   0,             0.36553,             0.26984,              0.2027,            0.051912,             0.03702,            0.043366,                   0,           0.0071092,           0.0071092,           0.0071092
