               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.040836,             0.13283,                   0,             0.77146,             0.89667,             0.86931,             0.40342,            0.035804,            0.084316,                   0,            0.042972,           0.0049724,           0.0049724
                  21,            0.039808,              0.1204,                   0,             0.78702,             0.89844,             0.86914,             0.40626,            0.035612,            0.084417,                   0,            0.040149,           0.0051487,           0.0051487
                  22,            0.038492,             0.11141,                   0,             0.76386,             0.92188,             0.87036,             0.41727,            0.034987,            0.083615,                   0,            0.037319,            0.005319,            0.005319
                  23,            0.041802,             0.13503,                   0,             0.76202,             0.96094,             0.88581,             0.41221,            0.035434,            0.084899,                   0,            0.034483,           0.0054833,           0.0054833
                  24,            0.041046,             0.11319,                   0,             0.76563,             0.89062,             0.87457,             0.41726,            0.035756,            0.083569,                   0,            0.031642,           0.0056418,           0.0056418
                  25,             0.03875,             0.10438,                   0,             0.75405,             0.86231,             0.86801,             0.42483,            0.035268,            0.085096,                   0,            0.028794,           0.0057942,           0.0057942
                  26,            0.038462,             0.12106,                   0,             0.82274,             0.84375,             0.87945,             0.39478,            0.036105,            0.085702,                   0,            0.025941,           0.0059408,           0.0059408
                  27,            0.041771,            0.096844,                   0,             0.78671,             0.74921,             0.82394,             0.39005,            0.037384,            0.090003,                   0,            0.023081,           0.0060814,           0.0060814
                  28,            0.036532,            0.090283,                   0,             0.78671,             0.74921,             0.82394,             0.39005,            0.037384,            0.090003,                   0,            0.020216,           0.0062161,           0.0062161
                  29,            0.040079,             0.11118,                   0,             0.75677,             0.72924,             0.79651,             0.36735,             0.03836,            0.094912,                   0,            0.017345,           0.0063448,           0.0063448
                  30,            0.038501,             0.10573,                   0,             0.80106,             0.71094,             0.80558,             0.36785,            0.038757,            0.090684,                   0,            0.014468,           0.0064676,           0.0064676
                  31,            0.038693,             0.10802,                   0,             0.79629,             0.82457,             0.87587,             0.41504,            0.037058,            0.086501,                   0,            0.011584,           0.0065844,           0.0065844
                  32,            0.041298,            0.090971,                   0,             0.79629,             0.82457,             0.87587,             0.41504,            0.037058,            0.086501,                   0,           0.0086954,           0.0066954,           0.0066954
                  33,             0.03838,             0.10825,                   0,             0.78948,             0.84964,             0.86677,             0.42293,            0.036224,            0.087062,                   0,            0.006733,            0.006733,            0.006733
                  34,            0.037207,             0.10075,                   0,             0.77988,             0.73438,             0.78857,             0.35554,            0.040645,             0.09262,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.040892,             0.11155,                   0,             0.82962,             0.82031,              0.8777,             0.43603,            0.035992,            0.084941,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.039768,             0.11007,                   0,             0.82962,             0.82031,              0.8777,             0.43603,            0.035992,            0.084941,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.038109,             0.10118,                   0,             0.84604,             0.85938,             0.89932,             0.44998,            0.035564,            0.083724,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.038077,             0.11223,                   0,             0.79273,             0.89643,             0.87949,             0.43561,            0.036489,            0.084782,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.037704,             0.09063,                   0,             0.83298,             0.80469,             0.88688,             0.45107,            0.035411,            0.084973,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.039025,            0.099876,                   0,             0.83298,             0.80469,             0.88688,             0.45107,            0.035411,            0.084973,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.036802,            0.090554,                   0,             0.85163,              0.8072,             0.89293,             0.44488,            0.035869,            0.086133,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.040634,             0.13395,                   0,             0.82895,              0.8125,             0.87552,             0.43202,            0.036249,            0.087909,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.035281,            0.096539,                   0,             0.83917,             0.81531,             0.87851,             0.41854,            0.036813,            0.092805,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.038702,             0.10413,                   0,             0.83917,             0.81531,             0.87851,             0.41854,            0.036813,            0.092805,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.036824,             0.10088,                   0,             0.83476,             0.82031,             0.87543,              0.4097,            0.037627,            0.093413,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.036917,            0.091604,                   0,             0.81171,               0.842,             0.87557,             0.41105,            0.039057,            0.092522,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.035861,             0.10145,                   0,             0.80806,             0.85517,             0.88755,             0.41444,            0.037822,            0.090356,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.037128,             0.10229,                   0,             0.80806,             0.85517,             0.88755,             0.41444,            0.037822,            0.090356,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.037119,             0.10272,                   0,             0.81733,             0.83893,             0.88929,              0.4167,            0.038418,            0.091059,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.036625,            0.090976,                   0,             0.83174,               0.811,             0.88469,             0.39971,             0.04007,            0.092175,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.039811,              0.1154,                   0,              0.8184,             0.90625,             0.90683,             0.40648,            0.037832,            0.087787,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.040121,            0.083115,                   0,              0.8184,             0.90625,             0.90683,             0.40648,            0.037832,            0.087787,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.037159,            0.091153,                   0,             0.81849,             0.88073,             0.90524,             0.40992,            0.037061,            0.088179,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.036511,            0.096525,                   0,             0.81083,             0.88281,             0.89246,             0.40217,            0.037525,            0.088706,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.036752,            0.088898,                   0,             0.84661,             0.79688,             0.87855,             0.40489,            0.038645,            0.090396,                   0,            0.004654,            0.004654,            0.004654
                  56,             0.03588,             0.10149,                   0,             0.84661,             0.79688,             0.87855,             0.40489,            0.038645,            0.090396,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.03646,            0.092089,                   0,              0.8497,               0.795,             0.86464,             0.40462,            0.038589,              0.0918,                   0,            0.004456,            0.004456,            0.004456
                  58,             0.03877,              0.1119,                   0,             0.80669,             0.78244,             0.85302,             0.39812,            0.038965,            0.093874,                   0,            0.004357,            0.004357,            0.004357
                  59,             0.03437,            0.090893,                   0,             0.84451,             0.78906,             0.88045,             0.41835,            0.037223,            0.090651,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.034711,            0.099303,                   0,             0.84451,             0.78906,             0.88045,             0.41835,            0.037223,            0.090651,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.035441,            0.096636,                   0,             0.79705,             0.85912,             0.88084,             0.41274,            0.037017,            0.091586,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.034131,            0.078846,                   0,             0.79429,             0.84375,             0.88068,             0.41077,            0.037801,            0.091537,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.034768,             0.10566,                   0,             0.86316,              0.8125,             0.88311,             0.41046,            0.037469,            0.089882,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.033602,            0.084913,                   0,             0.86316,              0.8125,             0.88311,             0.41046,            0.037469,            0.089882,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.033771,            0.093727,                   0,             0.85327,              0.8178,             0.88404,             0.42002,            0.036857,            0.090361,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.03505,            0.097186,                   0,             0.87208,              0.8125,             0.88905,             0.42474,            0.037016,            0.090225,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.034482,            0.090482,                   0,             0.83197,             0.81235,             0.88739,             0.41032,            0.037228,            0.091115,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.034116,            0.081361,                   0,             0.83197,             0.81235,             0.88739,             0.41032,            0.037228,            0.091115,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.034361,            0.093627,                   0,             0.84773,             0.85156,             0.89906,             0.41702,             0.03638,            0.091045,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.035329,              0.1089,                   0,             0.81415,             0.88984,             0.90641,             0.41304,            0.036237,             0.08956,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.034463,             0.09867,                   0,             0.85703,             0.84375,             0.90064,             0.41093,            0.036332,            0.089156,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.034718,            0.077059,                   0,             0.85703,             0.84375,             0.90064,             0.41093,            0.036332,            0.089156,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.031258,            0.075578,                   0,             0.84455,              0.8489,             0.90461,             0.41739,            0.036098,            0.089222,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.033833,             0.10546,                   0,             0.83085,             0.86719,             0.90125,              0.4158,             0.03655,            0.090607,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.037129,             0.10811,                   0,             0.83642,             0.85938,             0.89327,             0.39923,            0.036824,            0.091589,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.032234,             0.08697,                   0,             0.83642,             0.85938,             0.89327,             0.39923,            0.036824,            0.091589,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.034724,            0.093432,                   0,             0.82937,             0.85156,             0.88664,             0.39954,            0.036872,            0.092475,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.034396,            0.084753,                   0,             0.82417,             0.84225,             0.88644,             0.40318,            0.036681,            0.092298,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.033733,            0.071784,                   0,             0.82649,             0.83594,             0.88627,             0.41391,            0.037025,            0.092301,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.036348,            0.097389,                   0,             0.82649,             0.83594,             0.88627,             0.41391,            0.037025,            0.092301,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.032578,             0.08064,                   0,             0.79077,             0.82677,             0.87362,             0.41077,             0.03728,            0.092567,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.034802,            0.092277,                   0,             0.79126,             0.82031,             0.87767,              0.4216,            0.036849,            0.092109,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.033579,            0.093803,                   0,             0.77526,             0.83594,             0.87143,             0.40646,            0.037322,            0.092541,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.032875,            0.075631,                   0,             0.77526,             0.83594,             0.87143,             0.40646,            0.037322,            0.092541,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.032018,             0.09122,                   0,             0.78142,             0.83788,             0.87522,             0.40917,            0.037736,            0.092755,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.033962,             0.08497,                   0,             0.77518,             0.82812,             0.87387,             0.39862,            0.038009,            0.093305,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.033769,            0.093988,                   0,             0.80244,             0.82506,             0.87995,             0.40497,            0.037611,            0.092862,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.034053,              0.1026,                   0,             0.80244,             0.82506,             0.87995,             0.40497,            0.037611,            0.092862,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.032403,            0.073175,                   0,             0.80216,             0.82361,             0.88039,             0.40552,            0.037531,             0.09288,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.033394,             0.10711,                   0,             0.83184,             0.82812,             0.89246,              0.4016,            0.037556,            0.092867,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.032892,             0.10814,                   0,             0.81009,             0.86719,             0.89621,             0.40437,              0.0375,            0.092319,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.032784,            0.079411,                   0,             0.81009,             0.86719,             0.89621,             0.40437,              0.0375,            0.092319,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.033418,             0.10097,                   0,              0.8305,             0.86719,             0.89676,             0.40775,            0.037258,             0.09162,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.035856,            0.084957,                   0,             0.81769,             0.86719,             0.89677,             0.40732,            0.037285,            0.091989,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.036169,             0.09229,                   0,             0.81439,             0.86719,             0.89189,               0.407,            0.037348,            0.091896,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.032733,            0.092028,                   0,             0.81439,             0.86719,             0.89189,               0.407,            0.037348,            0.091896,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.033746,             0.11074,                   0,             0.79858,              0.8673,             0.88573,             0.40562,            0.037409,            0.091727,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.033781,            0.091464,                   0,             0.81871,             0.83594,             0.88366,              0.4093,            0.037524,            0.091739,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.031975,            0.071847,                   0,              0.8134,             0.83594,             0.88429,             0.40918,             0.03752,             0.09148,                   0,            0.000298,            0.000298,            0.000298
